25.0	10.0	5.0
0.0	30.0	0.0
15.0	0.0	8.0
0.0	0.0	0.0
40.0	20.0	12.0
5.0	5.0	2.0
0.0	18.0	0.0
33.0	0.0	15.0
0.0	0.0	7.0
22.0	28.0	0.0
0.0	0.0	0.0
10.0	5.0	3.0
50.0	0.0	20.0
0.0	45.0	0.0
12.0	12.0	6.0
0.0	0.0	0.0
3.0	8.0	1.0
28.0	0.0	9.0
0.0	22.0	0.0
18.0	35.0	10.0
0.0	0.0	4.0
42.0	15.0	0.0
0.0	0.0	0.0
7.0	0.0	5.0
0.0	55.0	0.0
25.0	15.0	5.0
0.0	30.0	0.0
10.0	0.0	20.0
0.0	0.0	0.0
40.0	50.0	30.0
12.0	8.0	18.0
0.0	0.0	10.0
35.0	25.0	0.0
5.0	5.0	0.0
0.0	45.0	22.0
28.0	0.0	15.0
0.0	10.0	0.0
50.0	30.0	40.0
0.0	0.0	5.0
18.0	22.0	0.0
0.0	60.0	0.0
15.0	0.0	25.0
30.0	30.0	30.0
0.0	0.0	0.0
20.0	10.0	0.0
0.0	25.0	12.0
45.0	0.0	0.0
0.0	0.0	35.0
10.0	5.0	5.0
0.0	18.0	0.0
25.0	15.0	5.0
0.0	30.0	0.0
10.0	0.0	20.0
0.0	0.0	0.0
40.0	50.0	10.0
12.0	8.0	0.0
0.0	22.0	3.0
35.0	0.0	15.0
0.0	0.0	7.0
55.0	45.0	0.0
0.0	18.0	0.0
28.0	0.0	22.0
0.0	0.0	0.0
60.0	30.0	5.0
0.0	5.0	0.0
15.0	0.0	10.0
0.0	40.0	0.0
33.0	25.0	0.0
0.0	0.0	12.0
45.0	0.0	0.0
0.0	10.0	18.0
20.0	0.0	0.0
0.0	0.0	0.0
70.0	60.0	25.0
0.0	0.0	8.0
30.0	20.0	5.0
0.0	15.0	0.0
50.0	0.0	10.0
0.0	0.0	0.0
25.0	40.0	0.0
0.0	22.0	8.0
18.0	0.0	0.0
0.0	0.0	3.0
45.0	35.0	0.0
0.0	12.0	12.0
33.0	0.0	0.0
0.0	55.0	0.0
10.0	10.0	0.0
0.0	0.0	15.0
60.0	20.0	0.0
0.0	8.0	0.0
28.0	0.0	7.0
0.0	0.0	0.0
15.0	25.0	0.0
0.0	40.0	5.0
38.0	0.0	0.0
0.0	18.0	0.0
5.0	5.0	20.0
0.0	0.0	0.0
42.0	30.0	0.0
12.0	8.0	5.0
0.0	0.0	3.0
25.0	30.0	0.0
5.0	0.0	15.0
0.0	20.0	0.0
18.0	12.0	22.0
0.0	0.0	0.0
35.0	0.0	10.0
0.0	40.0	5.0
10.0	5.0	0.0
0.0	0.0	8.0
28.0	15.0	0.0
0.0	50.0	0.0
15.0	0.0	20.0
0.0	0.0	12.0
45.0	35.0	0.0
0.0	25.0	0.0
10.0	10.0	10.0
0.0	0.0	25.0
30.0	0.0	5.0
0.0	18.0	0.0
22.0	22.0	0.0
0.0	0.0	7.0
50.0	0.0	0.0
0.0	33.0	18.0
12.0	5.0	3.0
0.0	0.0	0.0
25.0	18.0	10.0
0.0	30.0	0.0
8.0	0.0	2.0
0.0	0.0	5.0
50.0	20.0	0.0
0.0	0.0	0.0
15.0	10.0	8.0
3.0	0.0	0.0
0.0	40.0	12.0
22.0	0.0	0.0
0.0	0.0	7.0
10.0	10.0	10.0
0.0	5.0	0.0
35.0	25.0	15.0
0.0	0.0	0.0
60.0	0.0	20.0
0.0	15.0	0.0
5.0	0.0	0.0
0.0	0.0	3.0
45.0	30.0	0.0
0.0	0.0	0.0
18.0	22.0	5.0
0.0	8.0	0.0
25.0	30.0	10.0
0.0	5.0	0.0
15.0	0.0	5.0
0.0	0.0	0.0
40.0	50.0	20.0
10.0	25.0	8.0
0.0	12.0	0.0
35.0	0.0	15.0
0.0	0.0	3.0
20.0	45.0	0.0
5.0	0.0	0.0
0.0	30.0	12.0
50.0	20.0	25.0
0.0	0.0	0.0
18.0	22.0	5.0
0.0	10.0	0.0
30.0	0.0	10.0
0.0	55.0	0.0
12.0	12.0	12.0
0.0	0.0	7.0
45.0	60.0	30.0
0.0	0.0	0.0
22.0	0.0	8.0
0.0	15.0	0.0
10.0	10.0	0.0
12.0	8.0	5.0
0.0	20.0	0.0
5.0	0.0	15.0
0.0	0.0	0.0
30.0	10.0	25.0
0.0	15.0	10.0
8.0	0.0	0.0
25.0	25.0	20.0
0.0	0.0	3.0
18.0	5.0	0.0
0.0	40.0	0.0
10.0	10.0	10.0
0.0	0.0	8.0
50.0	0.0	20.0
0.0	22.0	12.0
3.0	0.0	0.0
0.0	0.0	5.0
15.0	30.0	0.0
0.0	12.0	0.0
22.0	0.0	18.0
0.0	0.0	0.0
10.0	5.0	25.0
0.0	8.0	30.0
45.0	15.0	0.0
0.0	0.0	12.0
25.0	15.0	10.0
0.0	30.0	5.0
12.0	0.0	8.0
0.0	0.0	0.0
40.0	20.0	0.0
5.0	50.0	2.0
0.0	0.0	15.0
35.0	0.0	20.0
10.0	10.0	10.0
0.0	25.0	0.0
55.0	0.0	30.0
0.0	18.0	0.0
22.0	0.0	12.0
0.0	0.0	7.0
30.0	45.0	0.0
0.0	10.0	25.0
8.0	0.0	0.0
60.0	30.0	10.0
0.0	0.0	50.0
15.0	20.0	0.0
0.0	5.0	0.0
45.0	0.0	22.0
0.0	70.0	0.0
18.0	0.0	18.0
0.0	0.0	35.0
0.0	0.0	0.0
12.0	8.0	5.0
0.0	25.0	0.0
30.0	0.0	15.0
5.0	5.0	20.0
0.0	0.0	10.0
40.0	35.0	0.0
0.0	18.0	0.0
22.0	0.0	22.0
0.0	0.0	3.0
15.0	20.0	10.0
0.0	50.0	0.0
8.0	0.0	12.0
0.0	0.0	0.0
25.0	15.0	5.0
0.0	0.0	25.0
35.0	0.0	0.0
0.0	10.0	18.0
10.0	10.0	0.0
0.0	45.0	30.0
5.0	0.0	0.0
0.0	0.0	8.0
18.0	22.0	0.0
0.0	30.0	15.0
20.0	0.0	0.0
12.0	8.0	5.0
0.0	20.0	0.0
30.0	0.0	15.0
0.0	0.0	0.0
5.0	25.0	10.0
0.0	18.0	3.0
40.0	10.0	0.0
0.0	0.0	7.0
22.0	5.0	0.0
0.0	35.0	0.0
15.0	0.0	20.0
0.0	0.0	0.0
8.0	12.0	0.0
0.0	45.0	5.0
50.0	0.0	0.0
0.0	0.0	12.0
3.0	28.0	0.0
0.0	0.0	0.0
18.0	9.0	0.0
0.0	55.0	10.0
25.0	0.0	0.0
0.0	0.0	0.0
10.0	30.0	15.0
0.0	0.0	8.0
35.0	0.0	0.0
12.0	5.0	8.0
0.0	0.0	3.0
25.0	30.0	0.0
0.0	15.0	0.0
40.0	20.0	10.0
0.0	0.0	0.0
18.0	0.0	22.0
5.0	50.0	5.0
0.0	0.0	7.0
35.0	25.0	0.0
0.0	10.0	0.0
20.0	0.0	15.0
0.0	0.0	0.0
50.0	30.0	20.0
0.0	8.0	0.0
15.0	0.0	10.0
0.0	0.0	5.0
28.0	45.0	0.0
0.0	20.0	0.0
10.0	0.0	12.0
0.0	0.0	0.0
45.0	15.0	30.0
0.0	5.0	0.0
30.0	0.0	25.0
0.0	0.0	9.0
12.0	8.0	5.0
0.0	25.0	0.0
30.0	0.0	10.0
0.0	0.0	0.0
50.0	40.0	20.0
0.0	15.0	3.0
22.0	0.0	0.0
0.0	0.0	7.0
18.0	28.0	12.0
0.0	5.0	0.0
45.0	35.0	0.0
0.0	0.0	2.0
10.0	0.0	0.0
33.0	19.0	8.0
0.0	0.0	0.0
27.0	0.0	5.0
0.0	42.0	15.0
8.0	0.0	0.0
0.0	11.0	0.0
55.0	30.0	25.0
0.0	0.0	0.0
15.0	20.0	0.0
0.0	0.0	4.0
38.0	0.0	18.0
0.0	7.0	0.0
12.0	8.0	5.0
0.0	0.0	0.0
25.0	30.0	10.0
0.0	15.0	0.0
50.0	40.0	20.0
0.0	0.0	3.0
18.0	22.0	0.0
0.0	0.0	0.0
35.0	25.0	15.0
0.0	10.0	0.0
45.0	50.0	25.0
0.0	0.0	8.0
20.0	15.0	5.0
0.0	0.0	0.0
60.0	55.0	30.0
0.0	20.0	0.0
10.0	0.0	0.0
0.0	0.0	12.0
30.0	40.0	10.0
0.0	0.0	0.0
40.0	35.0	20.0
0.0	5.0	0.0
22.0	18.0	7.0
0.0	0.0	0.0
55.0	60.0	25.0
20.0	15.0	5.0
0.0	30.0	0.0
50.0	0.0	25.0
0.0	0.0	0.0
10.0	40.0	3.0
35.0	25.0	0.0
0.0	0.0	12.0
60.0	5.0	0.0
0.0	22.0	0.0
18.0	0.0	45.0
0.0	55.0	0.0
28.0	0.0	0.0
0.0	0.0	8.0
42.0	33.0	10.0
0.0	0.0	0.0
15.0	65.0	0.0
0.0	0.0	20.0
70.0	0.0	5.0
0.0	12.0	0.0
25.0	0.0	30.0
0.0	45.0	0.0
5.0	0.0	0.0
0.0	0.0	15.0
33.0	18.0	0.0
0.0	0.0	0.0
12.0	25.0	8.0
0.0	30.0	0.0
5.0	0.0	15.0
0.0	0.0	0.0
20.0	40.0	10.0
0.0	18.0	5.0
35.0	22.0	0.0
0.0	0.0	3.0
15.0	50.0	0.0
8.0	0.0	22.0
0.0	28.0	12.0
45.0	33.0	0.0
0.0	0.0	0.0
18.0	0.0	7.0
0.0	60.0	0.0
25.0	25.0	25.0
0.0	0.0	10.0
30.0	0.0	18.0
0.0	45.0	5.0
50.0	0.0	0.0
0.0	15.0	0.0
10.0	20.0	0.0
0.0	0.0	0.0
22.0	38.0	12.0
0.0	5.0	0.0
12.0	8.0	5.0
0.0	25.0	0.0
30.0	0.0	10.0
0.0	0.0	3.0
50.0	40.0	20.0
0.0	15.0	0.0
22.0	0.0	18.0
0.0	0.0	0.0
10.0	35.0	5.0
45.0	0.0	0.0
0.0	5.0	2.0
8.0	8.0	8.0
60.0	70.0	0.0
0.0	0.0	15.0
18.0	22.0	0.0
0.0	40.0	10.0
25.0	0.0	25.0
0.0	12.0	0.0
33.0	55.0	12.0
0.0	0.0	7.0
15.0	0.0	0.0
0.0	30.0	5.0
40.0	20.0	0.0
0.0	0.0	0.0
28.0	18.0	30.0
12.0	25.0	8.0
0.0	30.0	0.0
5.0	0.0	15.0
0.0	0.0	0.0
40.0	50.0	20.0
0.0	10.0	5.0
22.0	35.0	0.0
0.0	0.0	10.0
18.0	28.0	12.0
0.0	45.0	0.0
30.0	0.0	0.0
0.0	20.0	7.0
55.0	60.0	40.0
0.0	0.0	3.0
15.0	25.0	0.0
0.0	18.0	0.0
28.0	0.0	10.0
0.0	5.0	0.0
45.0	30.0	25.0
0.0	0.0	0.0
10.0	50.0	15.0
0.0	22.0	8.0
35.0	0.0	0.0
0.0	12.0	0.0
20.0	40.0	5.0
12.0	8.0	5.0
0.0	20.0	3.0
30.0	0.0	0.0
0.0	0.0	0.0
15.0	25.0	10.0
0.0	5.0	2.0
40.0	15.0	0.0
0.0	0.0	7.0
22.0	35.0	12.0
0.0	10.0	0.0
50.0	0.0	0.0
8.0	18.0	6.0
0.0	0.0	0.0
25.0	20.0	15.0
0.0	30.0	0.0
10.0	0.0	4.0
0.0	0.0	0.0
35.0	45.0	20.0
0.0	12.0	8.0
18.0	0.0	0.0
0.0	0.0	5.0
28.0	22.0	9.0
0.0	50.0	0.0
14.0	0.0	3.0
0.0	0.0	0.0
12.0	8.0	5.0
0.0	0.0	3.0
25.0	30.0	0.0
5.0	0.0	10.0
0.0	15.0	0.0
40.0	20.0	25.0
0.0	0.0	0.0
18.0	12.0	8.0
0.0	22.0	5.0
35.0	0.0	15.0
0.0	0.0	7.0
28.0	28.0	0.0
0.0	5.0	0.0
50.0	30.0	40.0
0.0	0.0	2.0
10.0	10.0	10.0
0.0	45.0	0.0
15.0	0.0	20.0
0.0	0.0	0.0
3.0	6.0	0.0
22.0	18.0	0.0
0.0	0.0	12.0
60.0	40.0	30.0
0.0	8.0	0.0
14.0	0.0	9.0
