30.0	20.0	10.0
30.0	45.0	10.0
30.0	25.0	10.0
20.0	30.0	5.0
40.0	30.0	15.0
35.0	25.0	10.0
35.0	25.0	10.0
40.0	30.0	20.0
35.0	25.0	5.0
30.0	20.0	5.0
20.0	30.0	5.0
20.0	35.0	10.0
30.0	25.0	10.0
30.0	20.0	5.0
35.0	20.0	5.0
40.0	25.0	8.0
10.0	35.0	20.0
30.0	20.0	5.0
45.0	30.0	10.0
30.0	45.0	5.0
35.0	25.0	15.0
35.0	20.0	8.0
30.0	20.0	8.0
35.0	20.0	5.0
30.0	18.0	6.0
30.0	18.0	6.0
30.0	20.0	8.0
30.0	22.0	8.0
25.0	35.0	5.0
18.0	32.0	12.0
30.0	18.0	8.0
30.0	15.0	20.0
30.0	35.0	10.0
30.0	20.0	5.0
30.0	20.0	10.0
30.0	18.0	10.0
15.0	30.0	8.0
20.0	35.0	8.0
35.0	20.0	5.0
20.0	35.0	10.0
35.0	22.0	8.0
30.0	20.0	10.0
30.0	18.0	5.0
30.0	15.0	50.0
40.0	30.0	10.0
30.0	20.0	10.0
40.0	28.0	8.0
20.0	45.0	5.0
18.0	28.0	6.0
30.0	35.0	10.0
35.0	25.0	10.0
30.0	20.0	5.0
40.0	25.0	8.0
35.0	20.0	10.0
35.0	20.0	8.0
40.0	25.0	5.0
45.0	30.0	10.0
35.0	25.0	10.0
30.0	18.0	8.0
35.0	20.0	5.0
35.0	20.0	10.0
28.0	18.0	3.0
35.0	20.0	8.0
30.0	45.0	15.0
35.0	20.0	5.0
30.0	50.0	8.0
35.0	25.0	10.0
35.0	20.0	10.0
35.0	45.0	10.0
30.0	25.0	10.0
30.0	40.0	10.0
18.0	28.0	5.0
15.0	28.0	5.0
40.0	30.0	10.0
30.0	20.0	5.0
30.0	25.0	10.0
35.0	20.0	10.0
18.0	28.0	8.0
45.0	25.0	8.0
20.0	40.0	10.0
30.0	20.0	8.0
25.0	15.0	35.0
30.0	25.0	10.0
25.0	35.0	10.0
18.0	30.0	6.0
30.0	20.0	5.0
40.0	30.0	15.0
35.0	45.0	5.0
30.0	45.0	15.0
20.0	30.0	10.0
22.0	30.0	15.0
25.0	35.0	10.0
35.0	25.0	5.0
40.0	15.0	20.0
30.0	15.0	5.0
35.0	20.0	5.0
35.0	25.0	8.0
30.0	40.0	10.0
35.0	20.0	5.0
20.0	35.0	10.0
30.0	40.0	10.0
35.0	20.0	5.0
20.0	35.0	10.0
35.0	25.0	15.0
