30	64	8
73	47	14
84	65	79
91	61	11
70	71	72
67	5	2
73	100	80
73	64	47
31	40	43
62	14	2
22	70	29
86	71	43
42	56	46
22	32	3
97	79	74
5	18	77
25	58	61
55	43	18
0	1	32
13	60	52
49	8	49
36	27	59
13	49	17
62	77	40
29	87	0
73	69	24
27	31	28
73	66	38
0	2	92
19	31	70
97	35	37
100	59	77
87	60	12
2	80	91
22	82	31
61	93	49
0	32	9
15	43	29
15	78	86
29	74	53
5	2	33
41	30	99
58	47	96
41	46	11
74	81	66
76	35	25
2	36	31
28	4	100
40	75	49
66	95	54
85	100	33
83	30	12
68	76	87
60	22	57
68	19	84
92	100	5
57	50	87
72	5	33
74	50	30
11	37	42
97	54	63
77	14	15
75	38	4
81	21	14
45	24	88
41	7	67
75	22	96
17	92	54
17	87	32
82	81	22
87	94	63
54	99	83
22	10	36
82	33	85
3	77	83
92	66	67
35	26	79
69	70	57
31	61	95
29	18	73
68	73	91
0	50	9
22	63	72
17	96	65
56	90	26
28	54	72
10	0	39
93	41	92
78	3	51
94	1	94
0	20	91
96	37	13
75	75	20
40	12	52
71	81	8
83	21	54
84	9	33
55	32	33
46	67	74
58	32	75
